screen_id,organism,experimental_setup,condition_name,condition_class,growth_direction,readout_type,method,current_domain,needs_llm,needs_review
2425,Homo sapiens,Cytokine exposure,Interleukin-2 (IL-2),signal,UNRESOLVED,marker,setup,reporter,1,0
1384,Homo sapiens,Virus Exposure,Virus: HCoV-OC43 (Human coronavirus OC43),pathogen,suppressing,survival,setup,stress,0,0
378,Homo sapiens,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1957,Homo sapiens,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
2426,Homo sapiens,Cytokine exposure,Interleukin-2 (IL-2),signal,UNRESOLVED,marker,setup,reporter,1,0
1385,Homo sapiens,Virus Exposure,Virus: SARS-CoV-2  (Severe acute respiratory syndrome coronavirus 2)|33ºC,pathogen,suppressing,survival,setup,stress,0,0
379,Homo sapiens,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
801,Homo sapiens,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1958,Homo sapiens,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
2427,Homo sapiens,Cytokine exposure,Interleukin-2 (IL-2),signal,UNRESOLVED,marker,setup,reporter,1,0
1386,Homo sapiens,Virus Exposure,Virus: SARS-CoV-2  (Severe acute respiratory syndrome coronavirus 2)|37ºC,pathogen,suppressing,survival,setup,stress,0,0
380,Homo sapiens,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
802,Homo sapiens,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
2428,Homo sapiens,Virus Exposure,Virus: Influenza A (A/Puerto Rico/8/1934(H1N1),pathogen,suppressing,survival,setup,stress,0,0
800,Homo sapiens,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1959,Homo sapiens,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1152,Mus musculus,Other,Dux gene induction,unknown,UNRESOLVED,marker,unknown,reporter,1,0
1483,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1664,Mus musculus,Implantation to Mouse Model,BALB/c VS. BALB/c Foxn1nu/nu hosts,in-vivo,none,proliferation,setup,fitness,0,0
81,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1662,Mus musculus,Timecourse,-,baseline,none,marker,setup,reporter,0,0
84,Mus musculus,Timecourse,Murine Interleukin 3,baseline,none,proliferation,setup,fitness,0,0
1280,Mus musculus,T cell exposure,cytotoxic T lymphocytes (CTLs),immune,suppressing,survival,setup,fitness,0,1
2183,Mus musculus,Implantation to Mouse Model,Rag1-/- mice,in-vivo,none,proliferation,setup,fitness,0,0
1158,Mus musculus,T cell exposure,OT-I T cells,immune,suppressing,survival,setup,fitness,0,1
2429,Mus musculus,Virus Exposure,Virus: Influenza A (A/Puerto Rico/8/1934(H1N1),pathogen,suppressing,survival,setup,stress,0,0
1281,Mus musculus,T cell exposure,cytotoxic T lymphocytes (CTLs),immune,suppressing,survival,setup,fitness,0,1
1908,Mus musculus,Virus Exposure,Virus: Reovirus strains T1L or T3D,pathogen,suppressing,survival,setup,stress,0,0
1890,Mus musculus,Other,Exposure to APMAP-KO cancer cells vs. Control-KO cancer cells,unknown,UNRESOLVED,marker,unknown,reporter,1,0
2184,Mus musculus,Implantation to Mouse Model,-,in-vivo,none,proliferation,setup,fitness,0,0
2474,Mus musculus,Timecourse,-,baseline,none,marker,setup,reporter,0,0
1542,Mus musculus,Drug Exposure,Irinotecan,drug,suppressing,survival,setup,stress,0,0
2469,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1481,Mus musculus,Timecourse,-,baseline,none,marker,setup,reporter,0,0
1663,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1541,Mus musculus,Drug Exposure,Hydroxyurea,drug,suppressing,survival,setup,stress,0,0
1157,Mus musculus,T cell exposure,Pmel-1 T cells,immune,suppressing,survival,setup,fitness,0,1
1482,Mus musculus,Timecourse,-,baseline,none,marker,setup,reporter,0,0
2185,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
161,Mus musculus,Timecourse,-,baseline,none,marker,setup,reporter,0,0
1282,Mus musculus,T cell exposure,cytotoxic T lymphocytes (CTLs),immune,suppressing,survival,setup,fitness,0,1
1543,Mus musculus,Drug Exposure,KU-57788,drug,suppressing,survival,setup,stress,0,0
1937,Mus musculus,Cytokine exposure | Drug exposure,TNF‐α | Z-VAD-FMK,drug,suppressing,survival,keyword,fitness,0,1
2477,Mus musculus,Other,Leukaemia inhibitory factors (LIF)/serum condition (L/S),unknown,UNRESOLVED,UNRESOLVED,unknown,fitness,1,0
1197,Mus musculus,Timecourse,-,baseline,none,marker,setup,reporter,0,0
1484,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1666,Mus musculus,Implantation to Mouse Model,BALB/c VS. BALB/c Foxn1nu/nu hosts,in-vivo,none,proliferation,setup,fitness,0,0
2186,Mus musculus,Implantation to Mouse Model,Rag1-/- mice,in-vivo,none,proliferation,setup,fitness,0,0
163,Mus musculus,Ligand Exposure,Sonic hedgehog protein (mouse),signal,UNRESOLVED,marker,setup,reporter,1,0
1283,Mus musculus,Cytokine exposure,Interferon gamma,signal,UNRESOLVED,UNRESOLVED,setup,fitness,1,1
1544,Mus musculus,Drug Exposure,KU-60019,drug,suppressing,survival,setup,stress,0,0
2019,Mus musculus,Drug Exposure,docetaxel,drug,suppressing,survival,setup,stress,0,0
2488,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1259,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1489,Mus musculus,Cytokine exposure,IFN-β (Interferon beta),signal,UNRESOLVED,marker,setup,reporter,1,0
1667,Mus musculus,Implantation to Mouse Model,BALB/c +OVA VS. BALB/c Foxn1nu/nu hosts,in-vivo,none,proliferation,setup,fitness,0,0
2187,Mus musculus,Implantation to Mouse Model,-,in-vivo,none,proliferation,setup,fitness,0,0
165,Mus musculus,Ligand Exposure,Sonic hedgehog protein (mouse),signal,UNRESOLVED,marker,setup,reporter,1,0
1284,Mus musculus,Cytokine exposure,Interferon gamma,signal,UNRESOLVED,UNRESOLVED,setup,fitness,1,1
1545,Mus musculus,Drug Exposure,Melphalan,drug,suppressing,survival,setup,stress,0,0
2049,Mus musculus,Bacteria Exposure,Escherichia coli (str. UTI89),pathogen,suppressing,survival,setup,stress,0,0
1260,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1490,Mus musculus,Cytokine exposure,IFN-β (Interferon beta),signal,UNRESOLVED,marker,setup,reporter,1,0
2490,Mus musculus,Drug Exposure,dabrafenib,drug,suppressing,survival,setup,stress,0,0
2127,Mus musculus,Other,Chronic T cell stimulation,unknown,UNRESOLVED,UNRESOLVED,unknown,fitness,1,0
1285,Mus musculus,Cytokine exposure,Mutation: FITM2 (ETG228859) KO|IFNgamma,signal,UNRESOLVED,UNRESOLVED,setup,fitness,1,1
167,Mus musculus,Ligand Exposure,Sonic hedgehog protein (mouse),signal,UNRESOLVED,marker,setup,reporter,1,0
1668,Mus musculus,Implantation to Mouse Model,BALB/c +OVA+anti-PD-1 antibody VS. BALB/c Foxn1nu/nu hosts,in-vivo,none,proliferation,setup,fitness,0,0
1546,Mus musculus,Drug Exposure,Mitomycin C,drug,suppressing,survival,setup,stress,0,0
2188,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
2491,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1261,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1521,Mus musculus,Ligand Exposure,Sonic hedgehog protein (mouse),signal,UNRESOLVED,marker,setup,reporter,1,0
1678,Mus musculus,Timecourse,5 μg/ml LPS in DMEM with 5% FBS,baseline,none,marker,setup,reporter,0,0
2189,Mus musculus,Implantation to Mouse Model,Rag1-/- mice,in-vivo,none,proliferation,setup,fitness,0,0
1889,Mus musculus,Other,Exposure to APMAP-KO cancer cells,unknown,UNRESOLVED,marker,unknown,reporter,1,0
345,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1286,Mus musculus,Cytokine exposure,Mutation: FITM2 (ETG228859) KO|IFNgamma,signal,UNRESOLVED,UNRESOLVED,setup,fitness,1,1
1547,Mus musculus,Drug Exposure,MK-4827,drug,suppressing,survival,setup,stress,0,0
2141,Mus musculus,T cell exposure,OT-I T cells,immune,suppressing,survival,setup,fitness,0,1
2492,Mus musculus,Implantation to Mouse Model,-,in-vivo,none,proliferation,setup,fitness,0,0
1262,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1522,Mus musculus,Ligand Exposure,Sonic hedgehog protein (mouse),signal,UNRESOLVED,marker,setup,reporter,1,0
1679,Mus musculus,Drug Exposure,CCCP,drug,suppressing,marker,setup,reporter,0,0
2190,Mus musculus,Implantation to Mouse Model,-,in-vivo,none,proliferation,setup,fitness,0,0
578,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1287,Mus musculus,Cytokine exposure,TNF‐α,signal,UNRESOLVED,UNRESOLVED,setup,fitness,1,1
1548,Mus musculus,Drug Exposure,Methyl methanesulfonate (MMS),drug,suppressing,survival,setup,stress,0,0
2142,Mus musculus,T cell exposure,OT-I T cells implanted into the pancreata of RAG1-/- mice,immune,suppressing,survival,setup,fitness,0,1
2493,Mus musculus,Implantation to Mouse Model,-,in-vivo,none,proliferation,setup,fitness,0,0
1263,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1523,Mus musculus,Drug Exposure,6-Mercaptopurine,drug,suppressing,survival,setup,stress,0,0
1680,Mus musculus,Drug Exposure,"OAR (1.0 μg/mL Oligomycin, 1.0 μg/mL Antimycin A and 100 nM Rotenone)",drug,suppressing,marker,setup,reporter,0,0
2191,Mus musculus,T cell exposure,OT-I T cells,immune,suppressing,survival,setup,fitness,0,1
579,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1288,Mus musculus,Cytokine exposure,TNF‐α,signal,UNRESOLVED,UNRESOLVED,setup,fitness,1,1
1549,Mus musculus,Drug Exposure,Olaparib,drug,suppressing,survival,setup,stress,0,0
1089,Mus musculus,Implantation to Mouse Model,Anti–PD-1,in-vivo,none,proliferation,setup,fitness,0,0
2143,Mus musculus,Virus Exposure,MNV (murine norovirus) CR6,pathogen,suppressing,survival,setup,stress,0,0
1264,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1525,Mus musculus,Drug Exposure,A-966492,drug,suppressing,survival,setup,stress,0,0
1681,Mus musculus,Timecourse,-,baseline,none,marker,setup,reporter,0,0
2192,Mus musculus,T cell exposure,OT-I T cells,immune,suppressing,survival,setup,fitness,0,1
599,Mus musculus,Implantation to Mouse Model,Immunotherapy (GVAX + PD-1 blockade),in-vivo,none,proliferation,setup,fitness,0,0
1289,Mus musculus,Cytokine exposure,Mutation: ATG12 (ETG67526) KO | TNF,signal,UNRESOLVED,UNRESOLVED,setup,fitness,1,1
1550,Mus musculus,Drug Exposure,Oxaliplatin,drug,suppressing,survival,setup,stress,0,0
2144,Mus musculus,Virus Exposure,MNV (murine norovirus) 1 (CW3),pathogen,suppressing,survival,setup,stress,0,0
1265,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1526,Mus musculus,Drug Exposure,ABT-888,drug,suppressing,survival,setup,stress,0,0
1682,Mus musculus,Drug Exposure,CCCP,drug,suppressing,marker,setup,reporter,0,0
2193,Mus musculus,T cell exposure,OT-I T cells,immune,suppressing,survival,setup,fitness,0,1
615,Mus musculus,Implantation to Mouse Model,Immunotherapy (GVAX + PD-1 blockade),in-vivo,none,proliferation,setup,fitness,0,0
1290,Mus musculus,Cytokine exposure,Mutation: ATG12 (ETG67526) KO | TNF,signal,UNRESOLVED,UNRESOLVED,setup,fitness,1,1
1551,Mus musculus,Drug Exposure,Pirarubicin,drug,suppressing,survival,setup,stress,0,0
2170,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1266,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1527,Mus musculus,Drug Exposure,Amonafide,drug,suppressing,survival,setup,stress,0,0
1683,Mus musculus,Drug Exposure,"OAR (1.0 μg/mL Oligomycin, 1.0 μg/mL Antimycin A and 100 nM Rotenone)",drug,suppressing,marker,setup,reporter,0,0
2194,Mus musculus,T cell exposure,OT-I T cells,immune,suppressing,survival,setup,fitness,0,1
1358,Mus musculus,Ligand Exposure,Interferon gamma,signal,UNRESOLVED,UNRESOLVED,setup,fitness,1,1
616,Mus musculus,Implantation to Mouse Model,Immunotherapy (GVAX only),in-vivo,none,proliferation,setup,fitness,0,0
1552,Mus musculus,Drug Exposure,Pyridostatin,drug,suppressing,survival,setup,stress,0,0
2171,Mus musculus,Implantation to Mouse Model,-,in-vivo,none,proliferation,setup,fitness,0,0
1267,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1684,Mus musculus,Drug Exposure,CCCP,drug,suppressing,marker,setup,reporter,0,0
1528,Mus musculus,Drug Exposure,Amsacrine,drug,suppressing,survival,setup,stress,0,0
2195,Mus musculus,Cytokine exposure,Interferon gamma,signal,UNRESOLVED,marker,setup,reporter,1,0
1359,Mus musculus,Ligand Exposure,Interferon gamma,signal,UNRESOLVED,UNRESOLVED,setup,fitness,1,1
617,Mus musculus,Implantation to Mouse Model,Immunotherapy (GVAX only),in-vivo,none,proliferation,setup,fitness,0,0
1685,Mus musculus,Drug Exposure,"OAR (1.0 μg/mL Oligomycin, 1.0 μg/mL Antimycin A and 100 nM Rotenone)",drug,suppressing,marker,setup,reporter,0,0
1529,Mus musculus,Drug Exposure,5-Azacytidine,drug,suppressing,survival,setup,stress,0,0
2172,Mus musculus,Implantation to Mouse Model,SCID BALB/c host,in-vivo,none,proliferation,setup,fitness,0,0
1268,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1553,Mus musculus,Drug Exposure,Rucaparib,drug,suppressing,survival,setup,stress,0,0
2196,Mus musculus,Timecourse,-,baseline,none,marker,setup,reporter,0,0
684,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1398,Mus musculus,Timecourse,-,baseline,none,marker,setup,reporter,0,0
1554,Mus musculus,Drug Exposure,SN-38,drug,suppressing,survival,setup,stress,0,0
2173,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1269,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1530,Mus musculus,Drug Exposure,AZD-2461,drug,suppressing,survival,setup,stress,0,0
1714,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
685,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1399,Mus musculus,Timecourse,-,baseline,none,marker,setup,reporter,0,0
1555,Mus musculus,Drug Exposure,SRT 1720,drug,suppressing,survival,setup,stress,0,0
2174,Mus musculus,Implantation to Mouse Model,-,in-vivo,none,proliferation,setup,fitness,0,0
1270,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1531,Mus musculus,Drug Exposure,BMH-21,drug,suppressing,survival,setup,stress,0,0
1716,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
2198,Mus musculus,Timecourse,-,baseline,none,marker,setup,reporter,0,0
687,Mus musculus,Implantation to Mouse Model,-,in-vivo,none,proliferation,setup,fitness,0,0
1422,Mus musculus,Virus Exposure,Virus:  Venezuelan equine encephalitis virus (VEEV) based chimera (SINV–VEEV–GFP),pathogen,suppressing,survival,setup,stress,0,0
1556,Mus musculus,Drug Exposure,Thio-TEPA,drug,suppressing,survival,setup,stress,0,0
2175,Mus musculus,Implantation to Mouse Model,SCID BALB/c host,in-vivo,none,proliferation,setup,fitness,0,0
1271,Mus musculus,T cell exposure,cytotoxic T lymphocytes (CTLs),immune,suppressing,survival,setup,fitness,0,1
1532,Mus musculus,Drug Exposure,Cytarabine,drug,suppressing,survival,setup,stress,0,0
1717,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
2211,Mus musculus,Bacteria Exposure,Mycobacterium abscessus,pathogen,suppressing,survival,setup,stress,0,0
688,Mus musculus,Implantation to Mouse Model,-,in-vivo,none,proliferation,setup,fitness,0,0
1438,Mus musculus,Virus Exposure,Virus: Reovirus (strain T3SA+),pathogen,suppressing,survival,setup,stress,0,0
1557,Mus musculus,Drug Exposure,Topotecan,drug,suppressing,survival,setup,stress,0,0
2176,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
83,Mus musculus,Timecourse,Murine Interleukin 3,baseline,none,proliferation,setup,fitness,0,0
1272,Mus musculus,T cell exposure,cytotoxic T lymphocytes (CTLs),immune,suppressing,survival,setup,fitness,0,1
1533,Mus musculus,Drug Exposure,Dacarbazine,drug,suppressing,survival,setup,stress,0,0
1720,Mus musculus,Drug Exposure,silvestrol,drug,suppressing,survival,setup,stress,0,0
2307,Mus musculus,Drug Exposure,Gemcitabine,drug,suppressing,survival,setup,stress,0,0
690,Mus musculus,Timecourse,-,baseline,none,marker,setup,reporter,0,0
1439,Mus musculus,Virus Exposure,Virus: Reovirus (strain T3SA-),pathogen,suppressing,survival,setup,stress,0,0
1558,Mus musculus,Drug Exposure,Treosulfan,drug,suppressing,survival,setup,stress,0,0
2177,Mus musculus,Implantation to Mouse Model,-,in-vivo,none,proliferation,setup,fitness,0,0
1273,Mus musculus,T cell exposure,cytotoxic T lymphocytes (CTLs),immune,suppressing,survival,setup,fitness,0,1
82,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1534,Mus musculus,Drug Exposure,Daunorubicin,drug,suppressing,survival,setup,stress,0,0
1781,Mus musculus,Implantation to Mouse Model,PD-1/CTLA-4 blockade,in-vivo,none,proliferation,setup,fitness,0,0
2308,Mus musculus,Drug Exposure,selinexor,drug,suppressing,survival,setup,stress,0,0
1043,Mus musculus,Timecourse,Starvation,baseline,none,marker,setup,reporter,0,0
1440,Mus musculus,Other,Dux gene induction,unknown,UNRESOLVED,marker,unknown,reporter,1,0
1559,Mus musculus,Drug Exposure,Zeocin,drug,suppressing,survival,setup,stress,0,0
2178,Mus musculus,Implantation to Mouse Model,SCID BALB/c host,in-vivo,none,proliferation,setup,fitness,0,0
1274,Mus musculus,T cell exposure,cytotoxic T lymphocytes (CTLs),immune,suppressing,survival,setup,fitness,0,1
1535,Mus musculus,Drug Exposure,DR 2313,drug,suppressing,survival,setup,stress,0,0
1784,Mus musculus,Cytokine depletion,IL-3 withdrawal,signal,UNRESOLVED,marker,setup,reporter,1,0
2359,Mus musculus,Drug Exposure,Gemcitabine,drug,suppressing,survival,setup,stress,0,0
1460,Mus musculus,Implantation to Mouse Model,Mutation: HrasG12V (ETG15461),in-vivo,none,proliferation,setup,fitness,0,0
1044,Mus musculus,Timecourse,Starvation,baseline,none,marker,setup,reporter,0,0
1536,Mus musculus,Drug Exposure,Ellipticine,drug,suppressing,survival,setup,stress,0,0
2179,Mus musculus,Timecourse,-,baseline,none,proliferation,setup,fitness,0,0
1275,Mus musculus,T cell exposure,cytotoxic T lymphocytes (CTLs),immune,suppressing,survival,setup,fitness,0,1
1565,Mus musculus,Drug Exposure,salirasib (Farnesyl Thiosalicylic Acid),drug,suppressing,survival,setup,stress,0,0
2372,Mus musculus,Implantation to Mouse Model,-,in-vivo,none,proliferation,setup,fitness,0,0
1785,Mus musculus,Cytokine depletion,IL-3 withdrawal,signal,UNRESOLVED,marker,setup,reporter,1,0
1570,Mus musculus,Timecourse,-,baseline,none,marker,setup,reporter,0,0
1468,Mus musculus,Timecourse,-,baseline,none,marker,setup,reporter,0,0
1047,Mus musculus,Timecourse,"Reprogramming conditions (5% O2, 2 μM SB431542/Alk5i)",baseline,none,marker,setup,reporter,0,0
1276,Mus musculus,T cell exposure,cytotoxic T lymphocytes (CTLs),immune,suppressing,survival,setup,fitness,0,1
1537,Mus musculus,Drug Exposure,Epirubicin,drug,suppressing,survival,setup,stress,0,0
2180,Mus musculus,Implantation to Mouse Model,-,in-vivo,none,proliferation,setup,fitness,0,0
1838,Mus musculus,NK cell exposure,NK (activated natural killer) cells,immune,suppressing,survival,setup,fitness,0,1
2403,Mus musculus,Timecourse,-,baseline,none,marker,setup,reporter,0,0
