screen_id,organism,condition_class,growth_direction,readout_type,sign_convention,source,status,current_domain,new_domain,domain_changed
1850,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
2346,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
303,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
2319,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
727,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1305,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1851,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
2347,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
304,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
728,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1306,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1852,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
2348,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
305,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
729,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1307,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1853,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
2349,Homo sapiens,pathogen,suppressing,marker,,rule,auto,stress,reporter,1
306,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
730,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1308,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1854,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
2350,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
307,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
731,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1309,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1855,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
2351,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
308,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
732,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1310,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1856,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
2352,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
309,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
733,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1311,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1857,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
2353,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
310,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
734,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1312,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1858,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
2354,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
311,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
735,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1313,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1314,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1315,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
2356,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1859,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
2355,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
312,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
736,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1860,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
313,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
737,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1861,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
2357,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1316,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
314,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
738,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1862,Homo sapiens,pathogen,suppressing,survival,,rule,auto,stress,stress,0
2358,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1317,Homo sapiens,radiation,suppressing,survival,,rule,auto,fitness,stress,1
315,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
739,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1863,Homo sapiens,pathogen,suppressing,survival,,rule,auto,stress,stress,0
2360,Homo sapiens,pathogen,suppressing,survival,,rule,auto,stress,stress,0
1318,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
316,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
740,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1864,Homo sapiens,pathogen,suppressing,survival,,rule,auto,stress,stress,0
2361,Homo sapiens,pathogen,suppressing,survival,,rule,auto,stress,stress,0
1319,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
317,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
741,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1865,Homo sapiens,pathogen,suppressing,survival,,rule,auto,stress,stress,0
2362,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1320,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
318,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
742,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1879,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
2363,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1321,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
319,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
743,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1322,Homo sapiens,radiation,suppressing,survival,,rule,auto,fitness,stress,1
1880,Homo sapiens,unknown,suppressing,marker,negative score = depleted = KO confers sensitivity,llm,auto,fitness,reporter,1
2364,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
320,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
744,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1882,Homo sapiens,pathogen,suppressing,survival,,rule,auto,stress,stress,0
2365,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
321,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
745,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1323,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1883,Homo sapiens,baseline,none,marker,,rule,auto,reporter,reporter,0
2366,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
322,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
746,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1324,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1884,Homo sapiens,pathogen,suppressing,survival,,rule,auto,stress,stress,0
2367,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
323,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
2368,Homo sapiens,unknown,suppressing,survival,positive score = enriched = KO confers resistance,llm,auto,stress,stress,0
1325,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
747,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1885,Homo sapiens,unknown,suppressing,marker,positive score = anti-phagocytic = increased cancer cell survival,llm,auto,fitness,reporter,1
324,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
748,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1326,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1886,Homo sapiens,pathogen,suppressing,survival,,rule,auto,stress,stress,0
2369,Homo sapiens,unknown,none,marker,positive score = enriched = gene restricts EBV reactivation,llm,auto,stress,reporter,1
325,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
749,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1327,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1887,Homo sapiens,pathogen,suppressing,survival,,rule,auto,stress,stress,0
2370,Homo sapiens,baseline,none,marker,,rule,auto,reporter,reporter,0
326,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
750,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1328,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1891,Homo sapiens,pathogen,suppressing,survival,,rule,auto,stress,stress,0
2371,Homo sapiens,baseline,none,marker,,rule,auto,reporter,reporter,0
327,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
751,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1329,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1892,Homo sapiens,pathogen,suppressing,survival,,rule,auto,stress,stress,0
2373,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
328,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
752,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1330,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1893,Homo sapiens,pathogen,suppressing,survival,,rule,auto,stress,stress,0
2374,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
329,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
753,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1331,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1894,Homo sapiens,pathogen,suppressing,survival,,rule,auto,stress,stress,0
2375,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
330,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
754,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1332,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1895,Homo sapiens,pathogen,suppressing,survival,,rule,auto,stress,stress,0
2376,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
331,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
755,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1333,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1897,Homo sapiens,baseline,none,marker,,rule,auto,reporter,reporter,0
2377,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1334,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
332,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
756,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1898,Homo sapiens,signal,none,marker,KO results in high PD-L1 expression,llm,auto,reporter,reporter,0
2378,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1335,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
333,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
757,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1900,Homo sapiens,drug,suppressing,survival,,rule,auto,fitness,stress,1
2379,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1336,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
334,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
758,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1901,Homo sapiens,drug,suppressing,survival,,rule,auto,fitness,stress,1
2380,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1337,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
335,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1338,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
336,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1902,Homo sapiens,drug,suppressing,survival,,rule,auto,fitness,stress,1
759,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
2381,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
337,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
760,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1903,Homo sapiens,signal,suppressing,proliferation,positive score = enriched = KO confers resistance,llm,auto,fitness,stress,1
2382,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1339,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
761,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1904,Homo sapiens,immune,suppressing,survival,,rule,auto,fitness,stress,1
2383,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1340,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
338,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
762,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1905,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
2384,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1341,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
339,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
763,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1906,Homo sapiens,in-vivo,none,proliferation,,rule,auto,fitness,fitness,0
2385,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1342,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
340,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
764,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1907,Homo sapiens,in-vivo,none,proliferation,,rule,auto,fitness,fitness,0
2386,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1343,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
341,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
765,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1909,Homo sapiens,pathogen,suppressing,survival,,rule,auto,stress,stress,0
2387,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1344,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
342,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
766,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1910,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
2388,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1345,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
343,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
767,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1911,Homo sapiens,signal,suppressing,proliferation,KO results in increased proliferation in the presence of IFNgamma,llm,auto,fitness,stress,1
2389,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
346,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1346,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
768,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1912,Homo sapiens,immune,suppressing,survival,,rule,auto,fitness,stress,1
2390,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1347,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
347,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
769,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1913,Homo sapiens,immune,suppressing,survival,,rule,auto,fitness,stress,1
2391,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
348,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
770,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1348,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1914,Homo sapiens,immune,suppressing,survival,,rule,auto,fitness,stress,1
2392,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1349,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
349,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
771,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
2393,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1915,Homo sapiens,immune,suppressing,survival,,rule,auto,fitness,stress,1
350,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
772,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1916,Homo sapiens,immune,suppressing,survival,,rule,auto,fitness,stress,1
1350,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
2394,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1351,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
351,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
773,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1917,Homo sapiens,immune,suppressing,survival,,rule,auto,fitness,stress,1
2395,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1352,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
352,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
774,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1918,Homo sapiens,pathogen,suppressing,survival,,rule,auto,stress,stress,0
2396,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1353,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
353,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
775,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1919,Homo sapiens,pathogen,suppressing,survival,,rule,auto,stress,stress,0
2397,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1354,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
354,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
776,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1932,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
2398,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1355,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
355,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
777,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1933,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
2399,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1356,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
356,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
778,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1934,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
2400,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1357,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
357,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
779,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1935,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
2401,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1360,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
358,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
780,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1936,Homo sapiens,in-vivo,none,proliferation,,rule,auto,fitness,fitness,0
2402,Homo sapiens,toxin,suppressing,survival,,rule,auto,stress,stress,0
1361,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
359,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
781,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1938,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
2404,Homo sapiens,baseline,none,marker,,rule,auto,reporter,reporter,0
1362,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
360,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
782,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1939,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
2405,Homo sapiens,pathogen,suppressing,survival,,rule,auto,stress,stress,0
361,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1363,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
783,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
362,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1364,Homo sapiens,drug,suppressing,survival,,rule,auto,fitness,stress,1
1940,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
2406,Homo sapiens,pathogen,suppressing,survival,,rule,auto,stress,stress,0
784,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1941,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
2407,Homo sapiens,pathogen,suppressing,survival,,rule,auto,stress,stress,0
1365,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
363,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
785,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1942,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
2408,Homo sapiens,pathogen,suppressing,survival,,rule,auto,stress,stress,0
1366,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
364,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
786,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1943,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
2409,Homo sapiens,pathogen,suppressing,survival,,rule,auto,stress,stress,0
1367,Homo sapiens,drug,suppressing,survival,,rule,auto,fitness,stress,1
365,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
787,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1944,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
2410,Homo sapiens,pathogen,suppressing,survival,,rule,auto,stress,stress,0
366,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
788,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1368,Homo sapiens,drug,suppressing,survival,,rule,auto,fitness,stress,1
1945,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
2414,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1369,Homo sapiens,drug,suppressing,survival,,rule,auto,fitness,stress,1
367,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
789,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1946,Homo sapiens,baseline,none,marker,,rule,auto,reporter,reporter,0
2415,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1370,Homo sapiens,drug,suppressing,survival,,rule,auto,fitness,stress,1
368,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
790,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1947,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
2416,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1371,Homo sapiens,drug,suppressing,survival,,rule,auto,fitness,stress,1
369,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
791,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1948,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
2417,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
370,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
792,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1372,Homo sapiens,drug,suppressing,survival,,rule,auto,fitness,stress,1
1949,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
2418,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
371,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
793,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1373,Homo sapiens,baseline,none,marker,,rule,auto,reporter,reporter,0
1950,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
2419,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1374,Homo sapiens,baseline,none,marker,,rule,auto,reporter,reporter,0
372,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
794,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1951,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
2420,Homo sapiens,drug,suppressing,survival,,rule,auto,stress,stress,0
1379,Homo sapiens,pathogen,suppressing,survival,,rule,auto,stress,stress,0
795,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
373,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1952,Homo sapiens,radiation,suppressing,survival,,rule,auto,stress,stress,0
374,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1380,Homo sapiens,pathogen,suppressing,survival,,rule,auto,stress,stress,0
1953,Homo sapiens,immune,suppressing,survival,,rule,auto,fitness,stress,1
2421,Homo sapiens,signal,none,marker,"Hit genes with a log2fc>0.5 and FDR<0.05 are enriched upon activation in a population sorted for IL-2-producing CD4+ T cells, suggesting the gene is a positive regulator of IL-2-production in primary cells",llm,auto,reporter,reporter,0
796,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
797,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
2422,Homo sapiens,signal,promoting,marker,"Hit genes with a log2fc>0.5 and FDR<0.05 are enriched upon activation in a population sorted for IFN-gamma-producing CD8+ T cells, suggesting the gene is a positive regulator of IFN-gamma-production in primary cells",llm,auto,reporter,reporter,0
1381,Homo sapiens,pathogen,suppressing,survival,,rule,auto,stress,stress,0
375,Homo sapiens,baseline,none,proliferation,,rule,auto,fitness,fitness,0
1954,Homo sapiens,immune,suppressing,survival,,rule,auto,fitness,stress,1
2423,Homo sapiens,signal,none,marker,"Hit genes with a log2fc>0.5 and FDR<0.05 are enriched upon inhibition in a population sorted for IL-2-producing CD4+ T cells, suggesting the gene is a negative regulator of IL-2-production in primary cells",llm,auto,reporter,reporter,0
