gene,tier,specific,channels,n_cohit,n_cohit_pubs,odds_ratio,cohit_q,spec_enrichment,spec_q,rho,n_coess,coess_q,n_shared_pubs,hit_freq_all,is_core_essential,strength
Krtap20-2,Weak,False,co-hit|co-citation|contextual,4,4,35.182,2.432e-02,2.18,1.496e-01,0.1359,30,8.285e-01,4,0.2041,False,0.6412
Gm3604,Weak,False,co-hit|co-citation|contextual,4,4,35.182,2.432e-02,2.12,1.549e-01,-0.1511,30,8.038e-01,4,0.2093,False,0.614
Tpr,Weak,False,co-hit|co-citation|contextual,4,4,35.182,2.432e-02,1.9,1.906e-01,-0.1809,30,7.507e-01,4,0.234,False,0.614
Srp9,Weak,False,co-hit|co-citation|contextual,4,4,35.182,2.432e-02,1.58,2.726e-01,-0.0331,30,9.662e-01,4,0.2809,False,0.614
Golt1b,Weak,False,co-hit|co-citation|contextual,4,4,35.182,2.432e-02,1.9,1.892e-01,-0.0514,30,9.456e-01,4,0.2333,False,0.614
Sept7,Weak,False,co-hit|co-citation|contextual,4,4,35.0,2.912e-02,2.54,1.162e-01,0.3938,25,3.920e-01,4,0.1967,False,0.6889
Ndufa1,Weak,False,co-hit|co-citation|contextual,5,4,16.667,3.329e-02,1.91,1.396e-01,0.4207,30,2.762e-01,4,0.3269,False,0.7247
Tgif1,Weak,False,co-hit|co-citation|contextual,5,4,16.667,3.329e-02,2.38,1.017e-01,0.3838,30,3.426e-01,4,0.2632,False,0.7173
Mrpl46,Weak,False,co-hit|co-citation|contextual,5,4,16.667,3.329e-02,1.96,1.323e-01,0.362,30,3.852e-01,4,0.3187,True,0.713
1810013L24Rik,Weak,False,co-hit|co-citation|contextual,5,4,16.667,3.329e-02,2.16,1.126e-01,0.2805,30,5.491e-01,5,0.2889,False,0.6967
Gm4305,Weak,False,co-hit|co-citation|contextual,4,4,30.273,3.469e-02,2.84,1.037e-01,0.4554,27,2.571e-01,4,0.1562,False,0.6974
Gm4187,Weak,False,co-hit|co-citation|contextual,4,4,30.273,3.469e-02,1.6,2.669e-01,0.3278,27,4.870e-01,4,0.2778,False,0.6719
Gm11757,Weak,False,co-hit|co-citation|contextual,4,4,30.273,3.469e-02,2.6,1.154e-01,0.2759,27,5.887e-01,4,0.1707,False,0.6615
Gm4133,Weak,False,co-hit|co-citation|contextual,4,4,30.273,3.469e-02,1.73,2.295e-01,0.1233,27,8.584e-01,4,0.2571,False,0.631
Mrpl22,Weak,False,co-hit|co-essentiality|co-citation|contextual,5,4,12.5,4.891e-02,1.78,1.705e-01,0.5109,31,1.489e-01,4,0.3125,True,0.7344
Mrpl37,Weak,False,co-hit|co-citation|contextual,5,4,12.5,4.891e-02,1.65,2.021e-01,0.4278,31,2.538e-01,4,0.3364,True,0.7178
Dnaaf5,Weak,False,co-hit|co-essentiality|co-citation|contextual,4,4,21.0,4.891e-02,1.62,2.556e-01,0.5835,30,8.439e-02,4,0.3077,False,0.7156
Gm10354,Weak,False,co-hit|co-citation|contextual,5,4,12.5,4.891e-02,1.94,1.402e-01,0.3653,31,3.673e-01,4,0.2857,False,0.7053
Mrps11,Weak,False,co-hit|co-essentiality|co-citation|contextual,4,4,21.0,4.891e-02,1.79,2.091e-01,0.5172,30,1.505e-01,4,0.2791,True,0.7023
Mrps15,Weak,False,co-hit|co-essentiality|co-citation|contextual,4,4,21.0,4.891e-02,1.62,2.556e-01,0.5083,30,1.565e-01,4,0.3077,True,0.7005
Mrpl14,Weak,False,co-hit|co-essentiality|co-citation|contextual,4,4,21.0,4.891e-02,1.86,1.949e-01,0.5039,30,1.594e-01,4,0.2688,True,0.6996
D830030K20Rik,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,2.04,1.624e-01,0.4643,30,2.066e-01,4,0.2449,False,0.6917
Wrap53,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,1.66,2.446e-01,0.4621,30,2.115e-01,4,0.3011,False,0.6913
Sympk,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,1.73,2.250e-01,0.41,30,2.953e-01,5,0.2889,False,0.6809
Atp6v1c1,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,2.06,1.595e-01,0.406,30,3.019e-01,5,0.2427,False,0.6801
Rbm39,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,1.98,1.729e-01,0.3976,30,3.167e-01,4,0.2527,False,0.6784
Incenp,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,1.91,1.845e-01,0.3927,30,3.278e-01,5,0.2621,False,0.6774
Seh1l,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,1.42,3.369e-01,0.3851,30,3.392e-01,4,0.3529,False,0.6759
Eif2b4,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,1.45,3.201e-01,0.366,30,3.775e-01,5,0.3441,False,0.6721
Trub2,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,1.98,1.725e-01,0.3571,30,3.952e-01,4,0.2524,False,0.6703
Tsen54,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,1.5,3.000e-01,0.3522,30,4.058e-01,5,0.3333,False,0.6693
E4f1,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,2.02,1.658e-01,0.3442,30,4.230e-01,4,0.2474,False,0.6677
Rtn4ip1,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,2.45,1.217e-01,0.3362,30,4.379e-01,4,0.2039,False,0.6661
Btbd35f4,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,2.38,1.293e-01,0.2894,30,5.299e-01,4,0.2105,False,0.6567
Dcps,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,2.14,1.509e-01,0.2819,30,5.467e-01,4,0.2336,False,0.6552
Ndufb2,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,2.74,1.078e-01,0.2805,30,5.491e-01,4,0.1827,False,0.655
Cox7c,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,2.14,1.503e-01,0.2721,30,5.685e-01,4,0.2333,False,0.6533
Thap12,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,1.41,3.406e-01,0.2721,30,5.685e-01,4,0.3548,False,0.6533
Tonsl,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,1.41,3.387e-01,0.2414,30,6.342e-01,4,0.3538,False,0.6471
Paxip1,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,2.01,1.669e-01,0.236,30,6.443e-01,4,0.2482,False,0.6461
Tbp,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,1.82,2.030e-01,0.2343,30,6.476e-01,4,0.2747,False,0.6457
Rac1,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,2.04,1.625e-01,0.2218,30,6.703e-01,4,0.2451,False,0.6432
Ndufb8,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,1.96,1.756e-01,0.1973,30,7.190e-01,4,0.2547,False,0.6383
Rad17,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,2.12,1.531e-01,0.1956,30,7.227e-01,4,0.2362,False,0.638
Taz,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,2.16,1.481e-01,0.1862,30,7.399e-01,4,0.2316,False,0.6361
Ndufs7,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,2.48,1.197e-01,0.1778,30,7.588e-01,4,0.2019,False,0.6344
Sec63,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,2.24,1.382e-01,0.1671,30,7.778e-01,4,0.2231,False,0.6323
Rrp15,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,1.85,1.962e-01,0.1662,30,7.785e-01,4,0.2697,False,0.6321
Aurkb,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,1.74,2.221e-01,0.1631,30,7.833e-01,5,0.287,False,0.6315
Lipt2,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,1.91,1.845e-01,0.1346,30,8.307e-01,4,0.2621,False,0.6258
Taf13,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,1.45,3.206e-01,0.0056,30,9.954e-01,4,0.3444,False,0.6
Rpain,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,2.7,1.111e-01,-0.2191,30,6.752e-01,4,0.1855,False,0.5989
Ints14,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,1.75,2.200e-01,-0.2236,30,6.666e-01,4,0.2857,False,0.5989
Ipo11,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,1.73,2.243e-01,-0.1177,30,8.565e-01,4,0.2885,False,0.5989
Txndc17,Weak,False,co-hit|co-citation|contextual,4,4,21.0,4.891e-02,2.4,1.268e-01,-0.0069,30,9.939e-01,4,0.2079,False,0.5989
Esco2,Weak,False,co-hit|co-essentiality|co-citation|contextual,5,4,11.875,4.943e-02,1.63,2.086e-01,0.5626,30,1.007e-01,4,0.3409,False,0.7445
Rbbp5,Weak,False,co-hit|co-essentiality|co-citation|contextual,4,4,20.0,4.943e-02,2.1,1.547e-01,0.5212,29,1.518e-01,4,0.2381,False,0.7029
Ankrd11,Weak,False,co-hit|co-citation|contextual,4,4,20.0,4.943e-02,1.87,1.928e-01,0.434,29,2.654e-01,4,0.2674,False,0.6854
Stard7,Weak,False,co-hit|co-citation|contextual,4,4,20.0,4.943e-02,2.71,1.102e-01,0.4296,29,2.730e-01,4,0.1848,False,0.6846
Dctn4,Weak,False,co-hit|co-citation|contextual,4,4,20.0,4.943e-02,1.69,2.347e-01,0.4202,29,2.893e-01,4,0.2955,False,0.6827
Nfyb,Weak,False,co-hit|co-citation|contextual,4,4,20.0,4.943e-02,1.66,2.446e-01,0.3867,29,3.470e-01,6,0.3011,False,0.676
Tomm70a,Weak,False,co-hit|co-citation|contextual,4,4,20.0,4.943e-02,1.56,2.763e-01,0.3562,29,4.112e-01,4,0.32,False,0.6699
Brix1,Weak,False,co-hit|co-citation|contextual,4,4,20.0,4.943e-02,1.5,3.000e-01,0.3532,29,4.173e-01,5,0.3333,False,0.6693
Zbtb11,Weak,False,co-hit|co-citation|contextual,4,4,22.667,4.943e-02,2.31,1.309e-01,0.3454,25,4.783e-01,5,0.2474,False,0.6677
Nup153,Weak,False,co-hit|co-citation|contextual,4,4,20.0,4.943e-02,2.22,1.405e-01,0.3167,29,4.850e-01,4,0.2255,True,0.662
Mrpl30,Weak,False,co-hit|co-citation|contextual,4,4,20.0,4.943e-02,1.85,1.962e-01,0.2665,29,5.885e-01,4,0.2697,True,0.6519
Top1,Weak,False,co-hit|co-citation|contextual,4,4,20.0,4.943e-02,1.96,1.759e-01,0.2438,29,6.381e-01,4,0.2549,False,0.6474
Gtf2f2,Weak,False,co-hit|co-citation|contextual,4,4,20.0,4.943e-02,2.19,1.443e-01,0.2315,29,6.621e-01,4,0.2286,False,0.6449
Ddx39b,Weak,False,co-hit|co-citation|contextual,4,4,20.0,4.943e-02,1.71,2.304e-01,0.2192,29,6.830e-01,4,0.2925,False,0.6425
Sepsecs,Weak,False,co-hit|co-citation|contextual,4,4,20.0,4.943e-02,1.42,3.369e-01,0.2148,29,6.938e-01,4,0.3529,False,0.6416
Ptma,Weak,False,co-hit|co-citation|contextual,4,4,20.0,4.943e-02,2.12,1.528e-01,0.166,29,7.833e-01,5,0.236,False,0.6318
Atp6v1d,Weak,False,co-hit|co-citation|contextual,4,4,20.0,4.943e-02,1.89,1.883e-01,0.1478,29,8.142e-01,5,0.2647,False,0.6282
Xrn2,Weak,False,co-hit|co-citation|contextual,4,4,20.0,4.943e-02,2.54,1.166e-01,0.0389,29,9.609e-01,5,0.1971,False,0.6064
Ilk,Weak,False,co-hit|co-citation|contextual,4,4,20.0,4.943e-02,2.75,1.067e-01,0.003,29,9.978e-01,4,0.1818,False,0.5992
Wtap,Weak,False,co-hit|co-citation|contextual,5,3,35.0,1.990e-02,2.06,1.226e-01,0.3041,30,4.983e-01,4,0.3034,False,0.6625
Rbmxl1,Weak,False,co-hit|co-essentiality|co-citation|contextual,4,3,45.0,1.990e-02,2.34,1.311e-01,0.616,30,5.760e-02,3,0.2135,False,0.6416
Fh1,Weak,False,co-hit|co-citation|contextual,4,3,45.0,1.990e-02,2.08,1.571e-01,0.0024,30,9.978e-01,4,0.2407,False,0.5689
Gtf3c6,Weak,False,co-hit|co-citation|contextual,4,3,43.0,2.139e-02,2.75,1.067e-01,0.3266,29,4.656e-01,3,0.1818,False,0.5821
Emc6,Weak,False,co-hit|co-citation|contextual,4,3,36.818,2.298e-02,1.67,2.468e-01,0.3653,31,3.673e-01,3,0.2667,False,0.5883
Rab6a,Weak,False,co-hit|co-citation|contextual,4,3,36.818,2.298e-02,2.72,1.111e-01,0.3407,31,4.191e-01,3,0.1635,False,0.5834
Ccnc,Weak,False,co-hit|co-citation|contextual,5,3,15.833,3.766e-02,2.26,1.077e-01,0.4039,29,3.175e-01,4,0.2766,False,0.6686
Dpm2,Weak,False,co-hit|co-citation|contextual,4,3,21.0,4.891e-02,2.72,1.088e-01,0.2917,30,5.258e-01,4,0.1835,False,0.6072
Vps35,Weak,False,co-hit|co-citation|contextual,4,3,21.0,4.891e-02,1.58,2.715e-01,0.2872,30,5.354e-01,4,0.3173,False,0.6063
Dpm1,Weak,False,co-hit|co-citation|contextual,3,3,33.444,4.891e-02,3.46,1.111e-01,0.399,28,3.388e-01,4,0.1238,False,0.5953
Arhgef7,Weak,False,co-hit|co-citation|contextual,4,3,21.0,4.891e-02,1.96,1.762e-01,0.3424,30,4.256e-01,3,0.2556,False,0.5673
Mtif2,Weak,False,co-hit|co-citation|contextual,4,3,21.0,4.891e-02,1.74,2.223e-01,0.2894,30,5.299e-01,3,0.2872,False,0.5567
Emc1,Weak,False,co-hit|co-citation|contextual,4,3,21.0,4.891e-02,2.25,1.373e-01,0.0429,30,9.549e-01,3,0.2222,False,0.5074
Ehmt1,Weak,False,co-hit|co-citation|contextual,4,3,21.0,4.891e-02,2.31,1.320e-01,-0.0478,30,9.502e-01,3,0.2162,False,0.4989
Trmt10c,Weak,False,co-hit|co-essentiality|co-citation|contextual,4,3,20.0,4.943e-02,1.7,2.317e-01,0.6192,29,6.019e-02,3,0.2935,False,0.6225
Sem1,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,1.62,3.138e-01,0.4839,30,1.864e-01,4,0.2308,False,0.6121
Isg20l2,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,1.44,3.787e-01,0.4705,30,2.008e-01,4,0.26,False,0.6094
Ppp2ca,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,1.53,3.453e-01,0.4278,30,2.643e-01,4,0.2451,False,0.6009
Dhx38,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,1.77,2.734e-01,0.3927,30,3.278e-01,4,0.2115,False,0.5938
Ndrg3,Weak,False,co-hit|co-essentiality|co-citation|contextual,3,3,28.636,4.943e-02,1.65,3.061e-01,0.6285,30,5.388e-02,3,0.2273,False,0.591
Osbp,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,1.52,3.500e-01,0.3442,30,4.230e-01,4,0.2473,False,0.5841
Gtf2h1,Weak,False,co-hit|co-essentiality|co-citation|contextual,3,3,27.364,4.943e-02,2.04,2.200e-01,0.5793,29,9.397e-02,3,0.184,False,0.5812
Yme1l1,Weak,False,co-hit|co-citation|contextual,4,3,20.0,4.943e-02,2.11,1.535e-01,0.4044,29,3.167e-01,3,0.2366,False,0.5795
0610010B08Rik,Weak,False,co-hit|co-essentiality|co-citation|contextual,3,3,28.778,4.943e-02,3.6,1.063e-01,0.5469,25,1.607e-01,3,0.119,False,0.5747
Tipin,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,1.82,2.633e-01,0.2725,30,5.679e-01,4,0.2065,False,0.5698
Wdr59,Weak,False,co-hit|co-essentiality|co-citation|contextual,3,3,27.364,4.943e-02,3.48,1.111e-01,0.5143,29,1.578e-01,3,0.1078,False,0.5682
Hist2h2aa1,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,2.12,2.056e-01,0.4879,30,1.804e-01,3,0.1765,False,0.5629
Ggnbp2,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,2.65,1.497e-01,0.2281,29,6.657e-01,4,0.1415,False,0.5609
Gm428,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,2.5,1.605e-01,0.2263,30,6.641e-01,4,0.15,False,0.5606
G6pdx,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,1.7,2.938e-01,0.2192,29,6.830e-01,4,0.2212,False,0.5591
Thoc7,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,1.65,3.061e-01,0.4398,30,2.457e-01,3,0.2273,False,0.5533
Nup188,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,1.41,3.940e-01,0.1877,29,7.435e-01,4,0.2667,True,0.5528
Dnajc17,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,1.36,4.130e-01,0.1724,30,7.685e-01,4,0.2747,False,0.5498
Rars,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,1.58,3.301e-01,0.4145,30,2.863e-01,3,0.2381,False,0.5482
Zbtb17,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,2.58,1.547e-01,0.4033,30,3.065e-01,3,0.1456,False,0.546
Mup6,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,2.58,1.544e-01,0.3877,29,3.454e-01,3,0.1455,False,0.5428
Ppp6c,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,1.44,3.815e-01,0.132,29,8.374e-01,4,0.2613,False,0.5417
Ric8a,Weak,False,co-hit|co-citation|contextual,4,3,20.0,4.943e-02,2.0,1.696e-01,0.2103,29,7.025e-01,3,0.25,False,0.5407
Zfp574,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,1.99,2.293e-01,0.3691,30,3.706e-01,3,0.1889,False,0.5391
Zscan4f,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,2.02,2.222e-01,0.3553,30,3.986e-01,3,0.1852,False,0.5364
Vmn2r49,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,2.62,1.518e-01,0.3557,29,4.119e-01,3,0.1429,False,0.5364
Dph1,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,2.09,2.115e-01,0.3473,29,4.273e-01,3,0.1798,False,0.5348
Mterf3,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,1.69,2.957e-01,0.3473,30,4.173e-01,3,0.2222,False,0.5348
Efr3a,Weak,False,co-hit|co-citation|contextual,4,3,20.0,4.943e-02,2.19,1.438e-01,0.1759,29,7.679e-01,3,0.2283,False,0.5338
Gm4175,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,3.66,1.061e-01,0.3236,29,4.709e-01,3,0.1026,False,0.53
Tmem242,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,2.84,1.352e-01,0.3046,30,4.972e-01,3,0.1319,False,0.5262
Gm11237,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,2.85,1.349e-01,0.2956,29,5.282e-01,3,0.1316,False,0.5244
Minos1,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,3.3,1.162e-01,0.2943,30,5.207e-01,3,0.1136,False,0.5242
Atp5sl,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,1.72,2.884e-01,0.2857,29,5.487e-01,3,0.2184,False,0.5224
Prmt7,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,3.14,1.217e-01,0.0296,29,9.708e-01,4,0.1193,False,0.5212
B4galt7,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,3.55,1.111e-01,0.2793,29,5.630e-01,3,0.1058,False,0.5212
Cdc40,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,1.74,2.831e-01,0.0153,29,9.872e-01,4,0.2159,False,0.5184
Ptar1,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,1.17,5.167e-01,0.0154,30,9.868e-01,4,0.3196,False,0.5184
Vmn2r37,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,3.45,1.111e-01,0.2614,30,5.887e-01,3,0.1087,False,0.5176
Slc25a1,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,2.05,2.175e-01,-0.0616,30,9.313e-01,4,0.1828,False,0.5153
Mvd,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,1.41,3.940e-01,0.2387,30,6.410e-01,3,0.2667,False,0.513
Krtap5-2,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,2.5,1.605e-01,0.234,29,6.573e-01,3,0.15,False,0.5121
Gm4724,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,2.85,1.349e-01,0.231,29,6.628e-01,3,0.1316,False,0.5115
Zfp931,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,3.38,1.130e-01,0.2187,29,6.842e-01,3,0.1111,False,0.509
Coa4,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,2.46,1.644e-01,0.2178,30,6.782e-01,3,0.1522,False,0.5089
Med28,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,2.23,1.918e-01,0.2118,29,6.993e-01,3,0.1685,False,0.5077
Ndufb3,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,1.74,2.809e-01,0.2102,30,6.958e-01,3,0.215,False,0.5073
Dpy30,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,1.9,2.468e-01,0.201,29,7.190e-01,3,0.1978,False,0.5055
Nubpl,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,2.51,1.597e-01,0.201,29,7.190e-01,3,0.1494,False,0.5055
Exoc2,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,2.32,1.801e-01,0.1973,30,7.190e-01,3,0.1619,False,0.5048
Kctd5,Weak,False,co-hit|co-citation|contextual,4,3,20.0,4.943e-02,2.27,1.350e-01,0.0246,29,9.766e-01,3,0.2202,False,0.5036
Dynll1,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,1.5,3.559e-01,0.1875,30,7.380e-01,3,0.25,False,0.5028
Zfr,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,3.34,1.147e-01,0.1764,29,7.673e-01,3,0.1124,False,0.5006
Ndufaf1,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,1.89,2.470e-01,0.176,30,7.626e-01,3,0.1979,False,0.5005
Mthfd1l,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,3.58,1.094e-01,0.1759,29,7.679e-01,3,0.1048,False,0.5005
Trmu,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,1.18,5.115e-01,0.1697,30,7.722e-01,3,0.3173,False,0.4992
Pitrm1,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,1.9,2.468e-01,0.1573,30,7.900e-01,3,0.1978,False,0.4968
Larp4,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,1.59,3.254e-01,0.1315,29,8.387e-01,3,0.236,False,0.4916
Fus,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,3.31,1.159e-01,0.1256,29,8.483e-01,3,0.1134,False,0.4904
Msh2,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,3.29,1.162e-01,0.1099,29,8.726e-01,3,0.1139,False,0.4873
Nacc1,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,3.83,1.024e-01,0.1059,29,8.774e-01,3,0.098,False,0.4865
Fam122a,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,2.49,1.615e-01,0.1034,30,8.775e-01,3,0.1505,False,0.486
Dhx35,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,1.64,3.089e-01,0.103,29,8.796e-01,3,0.2286,False,0.4859
Taf1b,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,1.34,4.232e-01,0.0781,30,9.107e-01,3,0.2796,False,0.4809
Mtfmt,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,2.41,1.700e-01,0.0768,29,9.144e-01,3,0.1553,False,0.4807
Gtf2f1,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,1.76,2.763e-01,0.0679,30,9.230e-01,3,0.2128,False,0.4789
Gm906,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,3.45,1.111e-01,0.064,29,9.294e-01,3,0.1087,False,0.4781
Gm10229,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,3.3,1.162e-01,0.0498,29,9.483e-01,3,0.1136,False,0.4753
Cops8,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,2.55,1.563e-01,0.0478,29,9.513e-01,3,0.1471,False,0.4749
Adrm1,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,3.45,1.111e-01,0.0469,30,9.513e-01,3,0.1087,False,0.4747
Wdr20,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,2.27,1.846e-01,0.0409,29,9.589e-01,3,0.1648,False,0.4735
Tssc1,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,2.06,2.159e-01,0.0345,29,9.652e-01,3,0.1818,False,0.4722
Mtbp,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,2.02,2.229e-01,0.0318,30,9.678e-01,3,0.1856,False,0.4717
Alg10b,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,2.79,1.391e-01,0.0269,30,9.742e-01,3,0.1346,False,0.4707
Msmo1,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,3.41,1.117e-01,0.0266,29,9.748e-01,3,0.1099,False,0.4706
Pcnp,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,3.19,1.193e-01,0.0162,30,9.861e-01,3,0.1176,False,0.4685
Dpf2,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,2.92,1.317e-01,0.0122,30,9.889e-01,3,0.1284,False,0.4677
Ndc1,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,2.05,2.175e-01,0.0082,30,9.930e-01,3,0.1828,False,0.4669
Tmem261,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,1.83,2.595e-01,0.0025,29,9.978e-01,3,0.2045,False,0.4658
Ube2g2,Weak,False,co-hit|co-citation|contextual,3,3,27.364,4.943e-02,1.63,3.123e-01,-0.2251,29,6.715e-01,3,0.23,False,0.4653
Mrpl50,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,1.73,2.862e-01,-0.0986,30,8.817e-01,3,0.2174,True,0.4653
Ecsit,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,1.8,2.683e-01,-0.0727,30,9.180e-01,3,0.2088,False,0.4653
Ctps,Weak,False,co-hit|co-citation|contextual,3,3,28.636,4.943e-02,1.46,3.720e-01,-0.0122,30,9.889e-01,3,0.2569,False,0.4653
